year,state_po,district_id,total_population,median_income,pct_college,pct_hs_only,pct_white,pct_black,pct_asian,pct_hispanic,pct_nonwhite
2012,NJ,NJ-07,733716,100620.0,0.4882306802674809,0.2302820875035516,0.8243380272475999,0.04129118078384552,0.07920367008488298,0.1133122352517868,0.17566197275240014
2012,OK,OK-02,747461,38194.0,0.15693558843068425,0.3660599419165919,0.6826202303531556,0.03506537464830941,0.005186892694066981,0.043851117315819824,0.31737976964684445
2012,OK,OK-03,748204,45467.0,0.20924547652488373,0.3462595092858408,0.8085321650245121,0.03541413839006474,0.012664995108285976,0.08302281196037445,0.19146783497548792
2012,OK,OK-05,752409,44092.0,0.2834605829180598,0.26551002748756247,0.6855659621296396,0.13669825852694478,0.028035284001121732,0.14390045839430415,0.3144340378703604
2012,OR,OR-01,768652,61593.0,0.37106347051681504,0.20969069330167908,0.8036094357394503,0.015403589660860832,0.06799565993453474,0.1370919479816614,0.19639056426054968
2012,OR,OR-03,767693,52182.0,0.35287663525109014,0.21446804520091903,0.7936297452236767,0.05391608364281034,0.0642561544784178,0.10550701908184652,0.20637025477632331
2012,OR,OR-04,766137,42175.0,0.24247014775306183,0.2760195727322347,0.9035498872916985,0.007368133897723253,0.020749552625705325,0.06752317144322752,0.0964501127083015
2012,PA,PA-18,706534,57756.0,0.32115390293593693,0.3506333474405283,0.9438286055589682,0.022937325026113394,0.016658787829035827,0.011138883620604246,0.05617139444103181
2012,PA,PA-01,696631,39888.0,0.22703225172777114,0.34797623086951085,0.4796068506856571,0.3546884936214438,0.06687040915491846,0.1530609461824122,0.5203931493143429
2012,PA,PA-03,704426,46462.0,0.22383258503034054,0.4267673726050497,0.9252071899674345,0.04489186940856811,0.008114408042860429,0.018450483088358467,0.07479281003256555
2012,PA,PA-04,705898,57876.0,0.240608308636069,0.3977367571922369,0.8594924479174045,0.075809819549,0.017817021722685147,0.05897877597046599,0.14050755208259547
2012,PA,PA-06,704962,73720.0,0.40256111126183564,0.2961264026946764,0.8876648670424789,0.042562577841075123,0.03825738124891838,0.04676280423625671,0.11233513295752107
2012,PA,PA-07,707000,79297.0,0.4026814282955676,0.29246546472345825,0.8904413012729845,0.051118811881188116,0.038152758132956155,0.027906647807637908,0.10955869872701551
2012,PA,PA-09,704950,43459.0,0.16677024302500396,0.47233485723896196,0.9469125469891482,0.030129796439463792,0.006343712320022696,0.017517554436484856,0.053087453010851826
2012,PA,PA-11,702715,50005.0,0.21754701737520837,0.41579006575785155,0.9051678134094192,0.04823861736265769,0.014012793237656803,0.04580377535700818,0.09483218659058079
2012,PA,PA-12,705147,53840.0,0.29146197584352346,0.3746404346745268,0.9386865433732258,0.030322755397101598,0.01363261844693376,0.011150866415087918,0.06131345662677423
2012,PA,PA-14,706629,39836.0,0.2809945684775822,0.3499210368453914,0.725382060458883,0.21461191091789328,0.026467920224049677,0.01879911523585927,0.274617939541117
2012,RI,RI-02,524961,60292.0,0.3097754126150135,0.2852223243627695,0.8458780747522197,0.03918957789245296,0.030575604663965514,0.10712033846323822,0.15412192524778034
2012,SC,SC-02,659765,53148.0,0.31157846008589196,0.2647114093344517,0.7130129667381567,0.23138390184383834,0.015053844929634037,0.05101058710298364,0.28698703326184327
2012,SC,SC-03,660878,41469.0,0.19254916380672224,0.3277450926985165,0.7726857301952856,0.1860509806651152,0.007912201646900032,0.04248287883694116,0.22731426980471436
2012,SC,SC-05,658972,43707.0,0.2018295686761057,0.32564589111078673,0.6850822189713676,0.27308899315904167,0.009059565505059396,0.03768293645253516,0.31491778102863244
2012,SC,SC-07,662060,39295.0,0.1922439860344991,0.34921471626786765,0.6547080325046069,0.2979458055161164,0.008233392743860073,0.039963145334259736,0.34529196749539315
2012,SD,SD-00,815871,49091.0,0.26049272904039883,0.3188653805289099,0.8597756262938626,0.012662541014449588,0.009879012736082052,0.02791862929311129,0.14022437370613738
2012,WI,WI-04,710329,39002.0,0.2557718019048669,0.2933706404230587,0.5408338952795113,0.34132352754850215,0.03385332712024991,0.1535457513349448,0.4591661047204887
2012,WI,WI-05,711015,63347.0,0.3332403815230799,0.28956592183092,0.9330914256379964,0.017909608095469154,0.02119786502394464,0.04926900276365478,0.06690857436200359
2012,WI,WI-06,710616,53714.0,0.2335323091908838,0.36290004072286147,0.9369237394035598,0.01534021187251624,0.02023033537100206,0.038596091278552694,0.06307626059644023
2012,WI,WI-07,710310,47775.0,0.20495034340437882,0.3773639280301809,0.9407850093621095,0.006490124030352945,0.014889273697399726,0.01794146217848545,0.059214990637890486
2012,WI,WI-01,709435,59236.0,0.25898511632995713,0.3256481360696507,0.8829730701191794,0.052158407747009944,0.016599124655535744,0.0900561714603875,0.11702692988082064
2012,WI,WI-03,710797,48379.0,0.2263134096185092,0.3609959044855943,0.9445340934190775,0.010582486982921987,0.020354616015543114,0.020937060792321858,0.05546590658092254
2012,TN,TN-01,705017,38351.0,0.17929030333808937,0.368806074822858,0.9481884833982727,0.02159806075598177,0.006477857980729543,0.031993554765346086,0.051811516601727337
2012,TN,TN-02,705927,45217.0,0.27884980849633073,0.30322736936191896,0.896638037644119,0.0641822738045152,0.013668552130744397,0.03362953959828707,0.10336196235588102
2012,TN,TN-03,705900,42005.0,0.20609434286978684,0.33827024413430257,0.8547046323841904,0.10899702507437314,0.011396798413372999,0.03137979883836237,0.14529536761580963
2012,TN,TN-04,706349,44593.0,0.19445063492716025,0.35306883263843664,0.8651120055383387,0.0788108994279032,0.014709442499387696,0.053701498834145725,0.13488799446166133
2012,TN,TN-05,707120,46682.0,0.32957448701598585,0.2629956656399219,0.6633188143455142,0.2506561828261116,0.02815505147641136,0.0883683108948976,0.3366811856544858
2012,TN,TN-06,706411,45217.0,0.19080853442575763,0.37684257951746164,0.9233916232901243,0.04213977415413973,0.007833966345371179,0.03536468146730445,0.07660837670987575
2012,TN,TN-07,705661,48552.0,0.24609104163291753,0.3348582536854042,0.8523030180214012,0.1003739756058504,0.01433549537242387,0.04220581837454528,0.14769698197859882
2012,TN,TN-09,710545,38238.0,0.22031349830788577,0.30238386045871085,0.28908795361307166,0.6437537383276217,0.01743591187046563,0.06407335214518434,0.7109120463869283
2012,TX,TX-02,701651,70760.0,0.37925625676288877,0.20547401305455687,0.7342011911904921,0.09870719203706686,0.06870937260831952,0.31386401501601224,0.2657988088095079
2012,TX,TX-04,698874,47284.0,0.18980971376206135,0.32642337340305105,0.8196069677795997,0.1078949853621683,0.008725464103686787,0.12131800582079173,0.18039303222040026
2012,TX,TX-06,701639,60611.0,0.28525647628661616,0.2487690649013535,0.6904804322450719,0.18131403756062592,0.04903661284506705,0.21161879542043702,0.30951956775492806
2012,TX,TX-07,693940,69333.0,0.47111225957906216,0.15619942756658864,0.6834783987088221,0.12123814739026428,0.09344323716747846,0.29632677176701155,0.3165216012911779
2012,TX,TX-08,702877,60194.0,0.26041804122350953,0.27610998214175747,0.8367537990288486,0.083698854849426,0.02157987812945935,0.1972450371828926,0.1632462009711514
2012,TX,TX-01,697409,43636.0,0.1956480329871032,0.30069582170829273,0.7648897562262603,0.1809927890233708,0.009126638744266276,0.15421940353508487,0.23511024377373968
2012,TX,TX-09,696093,42235.0,0.2312914285176444,0.25251130055838056,0.3704921612485688,0.3909606905973771,0.11105843615723761,0.3684967382231972,0.6295078387514312
2012,TX,TX-10,700290,62237.0,0.3499621703176366,0.23452412029396538,0.7608119493352754,0.10245612531951048,0.04497136900426966,0.2607833897385369,0.2391880506647246
2012,TX,TX-11,700913,47510.0,0.1846335472660024,0.3051845694337896,0.8768977034239628,0.037509648130367106,0.0075472990228459165,0.33630992719495856,0.12310229657603722
2012,TX,TX-12,702780,58189.0,0.2779364989083972,0.26189059471568016,0.8072070918352827,0.08251230826147585,0.030991206351916673,0.2073365775918495,0.19279290816471728
2012,TX,TX-13,696227,47141.0,0.1920016647349178,0.30590622888315083,0.8552828316052092,0.054213640091521874,0.017247248383070464,0.24146865892876893,0.14471716839479076
2012,TX,TX-14,698453,53407.0,0.22048446252624426,0.29094322527812383,0.705586488997828,0.20423850996416365,0.028036245817542483,0.22221967691455258,0.29441351100217195
2012,TX,TX-15,699720,38114.0,0.17503246272124254,0.25780047168271175,0.8507931744126221,0.017029669010461327,0.011986223060652832,0.8064697307494426,0.14920682558737786
2012,TX,TX-16,700636,41313.0,0.21982658391406387,0.23827331851841196,0.8066413943902397,0.03525511107051307,0.011806415884995917,0.7977594642581882,0.19335860560976026
2012,TX,TX-17,698943,44561.0,0.2788480965162929,0.2643855648877729,0.7479436806721006,0.1350052865541253,0.042904786227203076,0.23250823028487302,0.2520563193278994
2012,TX,TX-18,699151,40175.0,0.1867748279252704,0.283094535749403,0.4549603733671267,0.4018287894889659,0.03615814037310967,0.3854575048880714,0.5450396266328733
2012,TX,TX-19,696631,43190.0,0.2100934116861498,0.2816031976167296,0.8201831385625963,0.0597073630085368,0.012336516749900594,0.34104281893857724,0.17981686143740372
2012,TX,TX-21,699328,59467.0,0.4359743095206269,0.18582949822088973,0.8612167680973735,0.029881543424544705,0.02757790335865288,0.2721326759403313,0.13878323190262654
2012,TX,TX-22,701617,83508.0,0.40799582425726916,0.18658429667657878,0.6406486729939553,0.12618850455447916,0.1634025401322944,0.24612145942871966,0.35935132700604466
2012,TX,TX-24,709601,62931.0,0.4240244552779982,0.18125417280778,0.6897777765251176,0.1022588750579551,0.10760131397785516,0.23154702431366359,0.3102222234748824
2012,TX,TX-25,707356,59092.0,0.33578310016141816,0.2422693574135791,0.8394839373667573,0.07488025831405969,0.026097184444607808,0.1769660538682078,0.1605160626332427
2012,TX,TX-26,701860,77253.0,0.39316508816062506,0.19133116167997866,0.8062462599378794,0.06668423902202718,0.04938306784828883,0.17073490439688827,0.19375374006212065
2012,TX,TX-28,699387,42465.0,0.16965311365442934,0.24979006411454402,0.8485144848274274,0.04267165389119329,0.010350492645702593,0.7682913751613913,0.15148551517257258
2012,TX,TX-29,705502,38172.0,0.0825251901080747,0.28267651991878634,0.6779980779643431,0.09999688165306406,0.016814977136847237,0.7624173992419582,0.3220019220356569
2012,TX,TX-31,700127,61994.0,0.31618064339680696,0.24107893747222317,0.7676335864778818,0.11343799053600276,0.0419209657676393,0.22409505703965138,0.23236641352211818
2012,TX,TX-33,699449,34259.0,0.08689566361524033,0.27275017751208225,0.5962021534093265,0.15836036651707272,0.019666909238557777,0.659715004239051,0.4037978465906735
2012,TX,TX-34,697106,34017.0,0.13573846675795143,0.2642376137093093,0.8819763421918618,0.014366538230914667,0.006036384710503137,0.8234443542302031,0.11802365780813817
2012,TX,TX-36,703394,53821.0,0.1823088363820359,0.32548140003022785,0.7993727555253528,0.09628316420100257,0.024688865699735853,0.21022641648919382,0.2006272444746472
2012,UT,UT-01,689691,58810.0,0.2772581217347806,0.26749340894647783,0.8984574251367642,0.01066999569372371,0.015437348029769853,0.1175569929142181,0.10154257486323581
2012,UT,UT-02,691858,52560.0,0.29255751080682885,0.24292632879017004,0.8813470394213841,0.01311974422497102,0.021753018683024553,0.14540700548378424,0.11865296057861585
2012,UT,UT-04,692828,60377.0,0.26366942922368747,0.2552274068228271,0.8790118182290554,0.01385625292280335,0.025987691028653576,0.15812005288469866,0.12098818177094461
2012,GA,GA-08,692716,41323.0,0.19065055069392373,0.33929525545642714,0.6443145531502087,0.29994976296202197,0.012588131355418383,0.05748387506568348,0.3556854468497913
2012,GA,GA-10,698529,47514.0,0.23573121195465005,0.3272407556499269,0.6942245776481721,0.2518292010782659,0.019525316772818307,0.05061636667912141,0.30577542235182786
2012,GA,GA-13,693066,52654.0,0.2722065404475043,0.28256110154905334,0.35402833207804163,0.5556628084482574,0.026216839377490746,0.10067583751042469,0.6459716679219584
2012,ID,ID-02,784020,46120.0,0.2613411370960393,0.26343912319506924,0.9118147496237341,0.00740032142037193,0.013701181092319074,0.12314354225657509,0.0881852503762659
2012,HI,HI-02,676839,64232.0,0.26209330789205376,0.30847625542274654,0.31280555641740504,0.014260407571076725,0.258144108126157,0.10891807357436555,0.687194443582595
2012,IL,IL-01,716471,48933.0,0.25542358202476095,0.2819832849446306,0.40279508870561403,0.5304024866323969,0.017291697779812442,0.0877969938769329,0.597204911294386
2012,IL,IL-03,709630,61946.0,0.2502507987806325,0.30455709474692516,0.7788467229401237,0.042858954666516354,0.03576229866268337,0.2881177515043051,0.2211532770598763
2012,IL,IL-06,712815,90450.0,0.5061268872067249,0.17519133453222366,0.8580739743131107,0.023794392654475565,0.07853510377868031,0.08991112701051465,0.14192602568688928
2012,IL,IL-08,713706,64355.0,0.3194162057187925,0.2603943833969721,0.704626274684534,0.0491476882637949,0.11832603340871452,0.2701882848119534,0.295373725315466
2012,IL,IL-11,712183,68660.0,0.3388831241283124,0.23976122733612273,0.6704793571315237,0.10934549125716284,0.06952005313241119,0.2571853020922993,0.32952064286847627
2012,IL,IL-13,710557,46556.0,0.2753770611489013,0.3166846219594715,0.829968602096665,0.10893566596346246,0.03360743754547489,0.02941917397196847,0.170031397903335
2012,IL,IL-16,711562,55288.0,0.20142769517121767,0.3569364834281605,0.915568847127868,0.03325079191974838,0.01418428752519106,0.08200550338550963,0.08443115287213199
2012,AZ,AZ-01,705730,47025.0,0.2287671692166702,0.2652547582060194,0.6410086010230541,0.023673359500092105,0.01493772405877602,0.20288212205801084,0.3589913989769459
2012,AZ,AZ-04,707613,44310.0,0.17732415247518474,0.2984076205879555,0.8707471456855654,0.01708278395111452,0.010377141177451516,0.18599573495681962,0.12925285431443456
2012,AZ,AZ-06,719820,62816.0,0.4013344120496609,0.1956052297765659,0.8652135256036231,0.0247881414798144,0.03850407046205996,0.14883165235753382,0.13478647439637692
2012,AZ,AZ-09,717655,50787.0,0.3494017705757972,0.20142754583006925,0.7973232263413479,0.05205286662811518,0.045679330597571254,0.2659397621419763,0.2026767736586521
2012,AR,AR-04,727954,36649.0,0.15035481933022085,0.3807198085759453,0.7531561060176879,0.19650280100116216,0.006121265904164274,0.05155545542712864,0.2468438939823121
2012,CA,CA-46,704673,55441.0,0.16849664697026812,0.23435672970954816,0.5271892069087364,0.018726416366172678,0.1157998106923353,0.665661945327833,0.4728107930912636
2012,CA,CA-49,700438,73229.0,0.40005667214940194,0.1661445892486734,0.7688774738092451,0.024363326946853253,0.06594587957820677,0.2616262966886434,0.2311225261907549
2012,CA,CA-51,696599,41226.0,0.12987454361842615,0.2412753437427173,0.6456598416018398,0.07596192357439502,0.08259558225033341,0.6812814833211073,0.35434015839816024
2012,AR,AR-01,727553,36035.0,0.14159666961391099,0.38808863018633133,0.7892675860040437,0.18287190074125184,0.004122036470195298,0.027970470879784704,0.21073241399595632
