year,state,state_po,district,dem_share,rep_share,margin,winner,margin_abs,competitive,district_id,total_population,median_income,pct_college,pct_hs_only,pct_white,pct_black,pct_asian,pct_hispanic,pct_nonwhite,cvap_total,incumbent_running,open_seat,generic_ballot_margin,redistricting_year,prev_margin,prev_winner,dem_share_lag,party_flip,dem_swing,competitiveness_score,district_vs_generic,pres_popular_margin,pres_year,natl_unemployment_rate,natl_gdp_growth,pres_approval,urban_rural_code,urban_rural_label,poverty_rate,district_unemployment_rate,median_age,median_home_value,owner_occ_rate,health_ins_rate
2018,MASSACHUSETTS,MA,3,0.6199722905411936,0.3345362245683375,-0.2854360659728561,D,0.2854360659728561,False,MA-03,763936,77597.0,0.3771447731512171,0.2631364946737169,0.7759092384702383,0.0350696917019226,0.0820697021740041,0.1925292171071922,0.2240907615297617,590820,True,False,8.6,False,-0.3587486532416612,D,0.657309704435139,False,-0.037337413893945404,0.7145639340271439,-8.885436065972856,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.1109466344864575,0.05646805400623149,39.1,334000.0,0.6378009642473352,0.4924266688639538
2022,MASSACHUSETTS,MA,3,0.614569452123999,0.3523821646929659,-0.2621872874310331,D,0.2621872874310331,False,MA-03,776406,92845.0,0.3845483328553192,0.2600190830751119,0.6770401053057292,0.0455805338959255,0.0804038093471714,0.2134630592756882,0.3229598946942708,607351,,,-2.8,True,,,,False,,0.7378127125689669,2.5378127125689667,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.1002326552055121,0.0601359751268451,39.0,433300.0,0.6357722229703832,0.4925162763478279
2012,MASSACHUSETTS,MA,4,0.593124353414774,0.3482474525212133,-0.2448769008935606,D,0.2448769008935606,False,MA-04,728532,84314.0,0.4826319668714956,0.2148815475298364,0.8892553793107235,0.0245630940027342,0.0557710574140875,0.0378226351073116,0.1107446206892764,555713,,,-1.0,True,,,,False,,0.7551230991064394,0.7551230991064394,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.07036978981118631,0.07692749440084692,39.9,381700.0,0.7252262732089518,0.4815659566434188
2016,MASSACHUSETTS,MA,4,0.6724520875073361,0.2859950822658005,-0.3864570052415356,D,0.3864570052415356,False,MA-04,747492,91203.0,0.4950355870129613,0.2081519432187244,0.8731812514381425,0.0288912791039904,0.0590788931520337,0.0430987890171399,0.1268187485618575,576391,,,-1.0,False,,,,False,,0.6135429947584644,0.6135429947584644,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.0694923594026127,0.05926424208745838,40.8,381000.0,0.71732252178008,0.48266990232163653
2020,MASSACHUSETTS,MA,4,0.5778663530732994,0.3693022164024366,-0.2085641366708627,D,0.2085641366708627,False,MA-04,760391,104781.0,0.5189428253750898,0.2003200207498555,0.8411961740736016,0.0323899151883701,0.0668471878283672,0.0504963893575805,0.1588038259263984,594726,,,6.8,False,,,,False,,0.7914358633291373,-7.008564136670863,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.06431165221182866,0.04287392983045157,41.2,441400.0,0.724991315813726,0.4818179643774018
2012,MASSACHUSETTS,MA,5,0.7069997062061883,0.2277423730302772,-0.4792573331759111,D,0.4792573331759111,False,MA-05,728698,79778.0,0.5169260935496068,0.2134999434757355,0.8017505194195675,0.0489365965049993,0.0942544099201589,0.0768219481870404,0.1982494805804324,581058,,,-1.0,True,,,,False,,0.5207426668240889,0.5207426668240889,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.08126552457043354,0.06770494205952383,39.1,425400.0,0.6030148134505993,0.4838611415722372
2018,MASSACHUSETTS,MA,5,0.7588332412534852,0.2404440390075933,-0.5183892022458918,D,0.5183892022458918,False,MA-05,766241,94843.0,0.5729594797490858,0.1904921566279487,0.7693806517792705,0.0539125418765114,0.1161997335042108,0.0909439719357225,0.2306193482207295,614609,,,8.6,False,,,,False,,0.4816107977541082,-9.118389202245892,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.07940388601841998,0.04142213497467776,38.9,510000.0,0.5978522864608301,0.48517385506072236
2020,MASSACHUSETTS,MA,5,0.7122584796708042,0.2451816890880105,-0.4670767905827937,D,0.4670767905827937,False,MA-05,771266,104727.0,0.5915984203096765,0.180585994071584,0.7378479020208333,0.0521648821547948,0.1282423962679542,0.0981762452902111,0.2621520979791667,620526,True,False,6.8,False,-0.5183892022458918,D,0.7588332412534852,False,-0.046574761582680924,0.5329232094172063,-7.267076790582793,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.0745480389944002,0.0444050451097446,38.9,589900.0,0.5949919779585656,0.48724229834600613
2022,MASSACHUSETTS,MA,5,0.7160674106030237,0.2509503968323616,-0.4651170137706621,D,0.4651170137706621,False,MA-05,776872,119458.0,0.6046759365120845,0.1720946438876729,0.6877374908607853,0.0496812859776127,0.1337105726554696,0.1075595464889969,0.3122625091392147,626902,True,False,-2.8,True,-0.4670767905827937,D,0.7122584796708042,False,0.0038089309322194564,0.5348829862293378,2.3348829862293377,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.07617955133483084,0.04613952366919388,39.0,715800.0,0.5871627384153892,0.48738723081951224
2012,MASSACHUSETTS,MA,6,0.4641299775299344,0.4530231985471409,-0.0111067789827934,D,0.0111067789827934,True,MA-06,729545,77531.0,0.4030043968708804,0.2630169480821907,0.8843196787038496,0.0299282429459457,0.0371834499585358,0.0721627863942594,0.1156803212961503,565848,,,-1.0,True,,,,False,,0.9888932210172066,0.9888932210172066,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.07450938620366815,0.07682395169373114,41.8,377500.0,0.7071879285706573,0.4813194248035448
2014,MASSACHUSETTS,MA,6,0.5364926735001918,0.4015108328941377,-0.134981840606054,D,0.134981840606054,False,MA-06,743444,78949.0,0.412642142397124,0.2578162698374554,0.8708281995684948,0.0309115414207391,0.0393331575747467,0.0773790628480423,0.1291718004315052,582896,True,False,-5.7,False,-0.0111067789827934,D,0.4641299775299344,False,0.0723626959702574,0.865018159393946,5.565018159393946,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.07858733737692784,0.07523369667401061,42.2,373400.0,0.6955614446562316,0.4828842754681192
2018,MASSACHUSETTS,MA,6,0.6518541807021484,0.3137899543378995,-0.3380642263642489,D,0.3380642263642489,False,MA-06,767907,87696.0,0.4441830301377737,0.2419275794345344,0.8508334993690643,0.0366072974982647,0.0420233179278219,0.0943356422066734,0.1491665006309357,609597,,,8.6,False,,,,False,,0.6619357736357512,-8.938064226364249,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.07599354458999891,0.04536938781259684,42.8,426500.0,0.7079703007803622,0.48182751269837093
2020,MASSACHUSETTS,MA,6,0.6327738668151507,0.3329731712382947,-0.2998006955768559,D,0.2998006955768559,False,MA-06,773421,94965.0,0.4630958175623152,0.2318702913975604,0.84203687254419,0.0387020781695868,0.0422564166217364,0.1004627492659237,0.1579631274558099,616232,True,False,6.8,False,-0.3380642263642489,D,0.6518541807021484,False,-0.019080313886997713,0.700199304423144,-7.099800695576856,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.07438428596745994,0.04279314790254218,42.9,475500.0,0.703029687896473,0.4818381761380852
2022,MASSACHUSETTS,MA,6,0.6133107555907774,0.3429072042398276,-0.2704035513509498,D,0.2704035513509498,False,MA-06,777375,110464.0,0.4885693401219942,0.2174489950237291,0.8133770702685319,0.0369551374819102,0.0472924907541405,0.1080520984081042,0.1866229297314681,620317,True,False,-2.8,True,-0.2998006955768559,D,0.6327738668151507,False,-0.019463111224373275,0.7295964486490503,2.52959644864905,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.07171472572101699,0.04415267583939199,43.1,597400.0,0.7035341633587938,0.48718836430402496
2022,MASSACHUSETTS,MA,7,0.7997945530211241,0.1429120792287836,-0.6568824737923404,D,0.6568824737923404,False,MA-07,773828,84668.0,0.4825235587425746,0.2013141405460252,0.4433620908005397,0.2307489519634854,0.1073804514698356,0.2249246602604196,0.5566379091994603,645749,,,-2.8,True,,,,False,,0.34311752620765956,2.1431175262076594,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.17584914358470582,0.06599123708316951,32.5,646200.0,0.3321452968606136,0.4889111672687889
2012,MASSACHUSETTS,MA,8,0.7102589764698919,0.2212626515359408,-0.488996324933951,D,0.488996324933951,False,MA-08,730990,73070.0,0.4105623685851142,0.2591414421077495,0.8033611950915881,0.0883090055951517,0.0643278293820708,0.047390525178183,0.1966388049084119,579400,,,-1.0,True,,,,False,,0.5110036750660489,0.5110036750660489,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.09059875417976046,0.08205462479899732,39.4,360100.0,0.6298734456727253,0.47824333588740575
2016,MASSACHUSETTS,MA,8,0.6843758601445926,0.2594486488943433,-0.4249272112502493,D,0.4249272112502493,False,MA-08,756875,78995.0,0.4467697337658273,0.2425194125248984,0.775118744838976,0.0970847233691164,0.0761169281585466,0.0546272502064409,0.2248812551610239,605354,,,-1.0,False,,,,False,,0.5750727887497507,0.5750727887497507,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.09363154415831433,0.06555782690760924,39.3,377000.0,0.6143010672740914,0.4785881621757015
2022,MASSACHUSETTS,MA,8,0.667597853701732,0.2885836469500989,-0.379014206751633,D,0.379014206751633,False,MA-08,772082,109813.0,0.504609533405591,0.2111019064327693,0.6964350936817592,0.105503042422955,0.0916858572016962,0.0671755072647724,0.3035649063182408,627256,,,-2.8,True,,,,False,,0.620985793248367,2.420985793248367,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.08168457983619361,0.0507801181810998,39.3,565500.0,0.6026852249074471,0.4891237410617509
2012,MASSACHUSETTS,MA,9,0.5514633267582342,0.3020510680432038,-0.2494122587150303,D,0.2494122587150303,False,MA-09,727425,61197.0,0.3190186059963366,0.2824814422057264,0.9155280613121628,0.0272357975048974,0.0125964876104065,0.0427274289445647,0.0844719386878372,575277,,,-1.0,True,,,,False,,0.7505877412849697,0.7505877412849697,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.10280031750394776,0.08895539900009863,43.7,343600.0,0.7257677378650098,0.48183946772801245
2014,MASSACHUSETTS,MA,9,0.5307576582297621,0.434587529105809,-0.096170129123953,D,0.096170129123953,True,MA-09,730374,61637.0,0.324135953509711,0.2809718611408472,0.904305191586776,0.0276406334289008,0.0127578473494401,0.0461489593003036,0.0956948084132238,583595,True,False,-5.7,False,-0.2494122587150303,D,0.5514633267582342,False,-0.02070566852847211,0.903829870876047,5.603829870876047,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.10906631679656247,0.08945982991184075,44.5,331200.0,0.7137981823987255,0.48134258937868796
2016,MASSACHUSETTS,MA,9,0.5246976280961843,0.3166246327190926,-0.2080729953770916,D,0.2080729953770916,False,MA-09,734615,64092.0,0.334804437146727,0.2827073102446333,0.8920101005288484,0.0276702762671603,0.0143231488602873,0.0504318588648475,0.1079898994711515,591090,True,False,-1.0,False,-0.096170129123953,D,0.5307576582297621,False,-0.0060600301335778095,0.7919270046229084,0.7919270046229084,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.1020758406417499,0.07148257186573538,45.1,335000.0,0.7141566028791356,0.4824038795551414
2018,MASSACHUSETTS,MA,9,0.5937955348102048,0.4058401867081573,-0.1879553481020474,D,0.1879553481020474,False,MA-09,738604,70248.0,0.3510256904171022,0.2799857119613699,0.8811677163947121,0.0302110467855576,0.0141659129926185,0.0537338005209828,0.1188322836052878,597031,True,False,8.6,False,-0.2080729953770916,D,0.5246976280961843,False,0.0690979067140205,0.8120446518979526,-8.787955348102047,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.09368101678749888,0.05166625009340689,45.7,355500.0,0.7169722217537232,0.4826831910868943
2020,MASSACHUSETTS,MA,9,0.5886482635394167,0.3489002227826343,-0.2397480407567824,D,0.2397480407567824,False,MA-09,744397,76031.0,0.3652191373774254,0.2720081498361374,0.8681469699636082,0.0302728248501807,0.0147945249645014,0.060247421738669,0.1318530300363918,603794,True,False,6.8,False,-0.1879553481020474,D,0.5937955348102048,False,-0.0051472712707880675,0.7602519592432175,-7.039748040756782,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.08570078287135019,0.04850393299251648,46.0,380500.0,0.7192049705819339,0.48271995258962846
2022,MASSACHUSETTS,MA,9,0.5776612985647749,0.3981457417762917,-0.1795155567884831,D,0.1795155567884831,False,MA-09,779745,93322.0,0.4104081150389035,0.253538951661605,0.8556053581619633,0.0257481612578471,0.0153986239090984,0.057314891406806,0.1443946418380367,636168,True,False,-2.8,True,-0.2397480407567824,D,0.5886482635394167,False,-0.0109869649746418,0.8204844432115169,2.6204844432115166,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.07718927081326166,0.048142160884041885,46.6,483000.0,0.7580758661754544,0.4887824133587836
2012,MARYLAND,MD,1,0.2747868308858361,0.6341899573661771,0.359403126480341,R,0.359403126480341,False,MD-01,722465,68414.0,0.2830886023336885,0.3251394121158654,0.83634362910314,0.115930875544144,0.018561452803942,0.0339172139826842,0.16365637089686,558682,,,-1.0,True,,,,False,,0.640596873519659,1.359403126480341,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.09168557964613082,0.07508005117021914,41.4,283900.0,0.7856619924536803,0.4861590429275158
2014,MARYLAND,MD,1,0.2948789623749091,0.7041905933279556,0.4093116309530465,R,0.4093116309530465,False,MD-01,725492,68911.0,0.2958893106739884,0.322437554615116,0.8308913123783584,0.1201901606082493,0.0199588692914601,0.0357412624811851,0.1691086876216415,565368,True,False,-5.7,False,0.359403126480341,R,0.2747868308858361,False,0.020092131489073017,0.5906883690469535,6.109311630953047,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.10026670286811643,0.0753683064057955,41.8,269500.0,0.7732389340644895,0.4859314907717862
2016,MARYLAND,MD,1,0.286171937353803,0.6699144151981375,0.3837424778443346,R,0.3837424778443346,False,MD-01,728394,69650.0,0.3047008240488372,0.3216400484547091,0.8277772743872135,0.1189095462071351,0.0209227423619634,0.0366395110338635,0.1722227256127865,571034,True,False,-1.0,False,0.4093116309530465,R,0.2948789623749091,False,-0.008707025021106152,0.6162575221556654,1.3837424778443346,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.10044951979913755,0.060369017573011864,42.3,267700.0,0.7598802284531356,0.4861368816522266
2018,MARYLAND,MD,1,0.3809827133393438,0.5999438150863027,0.2189611017469588,R,0.2189611017469588,False,MD-01,730442,73980.0,0.3119476558272249,0.3144881192502582,0.8225471700696291,0.1213621341598648,0.0217429994441721,0.0391516369540634,0.1774528299303709,574587,True,False,8.6,False,0.3837424778443346,R,0.286171937353803,False,0.09481077598554083,0.7810388982530412,-8.38103889825304,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.09189999481155425,0.05053501347024372,42.6,274000.0,0.760282945679699,0.48738424092890664
2020,MARYLAND,MD,1,0.3637630080601935,0.6343508864190289,0.2705878783588353,R,0.2705878783588353,False,MD-01,734056,78951.0,0.3258712627094686,0.3043741043663056,0.8099804374598123,0.1195154048192508,0.0223443443007073,0.0429081704938042,0.1900195625401877,578394,True,False,6.8,False,0.2189611017469588,R,0.3809827133393438,False,-0.017219705279150288,0.7294121216411646,-6.5294121216411645,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.09055946056452614,0.04918479899925784,42.6,286500.0,0.7646657571623465,0.4873450798865164
2022,MARYLAND,MD,1,0.4312512356915441,0.5442940025497855,0.1130427668582414,R,0.1130427668582414,False,MD-01,773966,88691.0,0.3360729209597859,0.3010373716222584,0.7527372003421339,0.1485853383740371,0.0228485489026649,0.0509402221803024,0.2472627996578661,609553,True,False,-2.8,True,0.2705878783588353,R,0.3637630080601935,False,0.0674882276313506,0.8869572331417586,2.9130427668582413,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.09344633140972795,0.046006763140882194,41.9,322900.0,0.7525775264441004,0.489503949281532
2012,MARYLAND,MD,2,0.6558356423599379,0.3111137392714739,-0.3447219030884639,D,0.3447219030884639,False,MD-02,726500,61408.0,0.2806394500067299,0.3029725728130209,0.5783124569855471,0.3210337233310392,0.0505037852718513,0.0542959394356503,0.4216875430144529,555887,,,-1.0,True,,,,False,,0.6552780969115362,0.6552780969115362,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.10931798251817487,0.08511738987400899,36.0,238300.0,0.6228469323533454,0.4723157960072677
2014,MARYLAND,MD,2,0.6132393534127137,0.3585921346140134,-0.2546472187987003,D,0.2546472187987003,False,MD-02,736859,61966.0,0.2862111085410047,0.3032245366706841,0.5665520811987097,0.3269960738757347,0.0521524470760349,0.0603901153409268,0.4334479188012903,566023,True,False,-5.7,False,-0.3447219030884639,D,0.6558356423599379,False,-0.042596288947224115,0.7453527812012997,5.4453527812013,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.11834919165758286,0.08820021458692018,36.3,223700.0,0.6143109470723029,0.47159083810948904
2016,MARYLAND,MD,2,0.6209868165955796,0.3314495282409203,-0.2895372883546593,D,0.2895372883546593,False,MD-02,751657,63876.0,0.3070705788804702,0.2970943940226174,0.5552851899204025,0.337656670529244,0.0541962623909575,0.0638043682158218,0.4447148100795974,576943,True,False,-1.0,False,-0.2546472187987003,D,0.6132393534127137,False,0.007747463182865899,0.7104627116453407,0.7104627116453407,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.11725800123311474,0.07186025415077503,36.3,222100.0,0.6087297158066455,0.47112650521936605
2018,MARYLAND,MD,2,0.6600855895334423,0.3070721905077733,-0.353013399025669,D,0.353013399025669,False,MD-02,762351,69242.0,0.3220881771466525,0.2888052078194975,0.542889036677331,0.3469714081833696,0.0528352425588738,0.0694457015206906,0.457110963322669,585800,True,False,8.6,False,-0.2895372883546593,D,0.6209868165955796,False,0.03909877293786268,0.646986600974331,-8.953013399025668,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.1126347419310008,0.05814701822129863,36.4,230800.0,0.6078806169166227,0.469955799141825
2020,MARYLAND,MD,2,0.6771638365670158,0.3203213001391457,-0.3568425364278701,D,0.3568425364278701,False,MD-02,768582,74999.0,0.3343985304833616,0.2792005708039834,0.5160347236859567,0.3583430265085573,0.0543858690419499,0.0717190878787169,0.4839652763140433,593772,True,False,6.8,False,-0.353013399025669,D,0.6600855895334423,False,0.017078247033573524,0.6431574635721299,-7.15684253642787,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.1087739669128516,0.053761758127463276,36.6,242500.0,0.6141879818956707,0.4698562815507639
2022,MARYLAND,MD,2,0.5923169196152499,0.4063382432925784,-0.1859786763226714,D,0.1859786763226714,False,MD-02,769431,95710.0,0.4516128429568321,0.2277167972946462,0.6319306084626172,0.2378835789044111,0.058534163557226,0.0526726892989754,0.3680693915373828,606643,True,False,-2.8,True,-0.3568425364278701,D,0.6771638365670158,False,-0.08484691695176594,0.8140213236773286,2.6140213236773286,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.08435624659028915,0.04679750458012525,40.0,347800.0,0.6850821311816553,0.4772569341819209
2012,MARYLAND,MD,3,0.6682538243413504,0.2955958719310696,-0.3726579524102807,D,0.3726579524102807,False,MD-03,718176,75749.0,0.4441969190205317,0.2179797042715428,0.6669242636902375,0.2130981820612217,0.0661871184779218,0.0736685714922247,0.3330757363097625,563371,,,-1.0,True,,,,False,,0.6273420475897193,0.6273420475897193,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.08895362536146514,0.06960454954658235,37.3,314500.0,0.6516056905487315,0.47900053766567974
2014,MARYLAND,MD,3,0.5954914654589574,0.4030127902345957,-0.1924786752243616,D,0.1924786752243616,False,MD-03,735980,78045.0,0.4558676018201202,0.2160437018045518,0.6497146661594065,0.2200046196907524,0.0693524280551101,0.0781529389385581,0.3502853338405934,578036,True,False,-5.7,False,-0.3726579524102807,D,0.6682538243413504,False,-0.07276235888239302,0.8075213247756384,5.507521324775639,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.08615839087026496,0.06838237569600004,37.3,298000.0,0.6455246625395069,0.4772758357245387
2016,MARYLAND,MD,3,0.6318981379259586,0.3387002281592698,-0.2931979097666887,D,0.2931979097666887,False,MD-03,747023,81032.0,0.4663573219919794,0.2145861985276272,0.6441033274745223,0.2178313117534533,0.0700380041846101,0.0867068349970482,0.3558966725254777,589416,True,False,-1.0,False,-0.1924786752243616,D,0.5954914654589574,False,0.036406672467001244,0.7068020902333113,0.7068020902333113,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.08291152972582537,0.05727432866476867,37.2,303900.0,0.6441831769446342,0.4777548198117265
2018,MARYLAND,MD,3,0.6910919147773832,0.2826208686151324,-0.4084710461622507,D,0.4084710461622507,False,MD-03,756296,88161.0,0.4807984320590642,0.2049093296291363,0.6324521086981817,0.2223322614426097,0.0740940055216476,0.0919428371960184,0.3675478913018183,595682,True,False,8.6,False,-0.2931979097666887,D,0.6318981379259586,False,0.05919377685142457,0.5915289538377493,-9.008471046162251,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.08172974527537852,0.04788952154725725,37.3,322800.0,0.6530576789437109,0.4776368859044533
2020,MARYLAND,MD,3,0.6976254401054646,0.300415856122356,-0.3972095839831085,D,0.3972095839831085,False,MD-03,756291,93724.0,0.4972391602469592,0.1940846504938994,0.6103642645489633,0.2282851442103634,0.0766160115616872,0.0916261068821392,0.3896357354510367,593757,True,False,6.8,False,-0.4084710461622507,D,0.6910919147773832,False,0.00653352532808138,0.6027904160168915,-7.197209583983108,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.07791275897897784,0.04178817361210976,37.7,339800.0,0.6522695736307325,0.4777757913597987
2022,MARYLAND,MD,3,0.6018957345971564,0.397120047187605,-0.2047756874095513,D,0.2047756874095513,False,MD-03,770623,124187.0,0.5167791411619088,0.1838596438505908,0.6150608014554458,0.1762457128842507,0.1023327878872029,0.0796511394027948,0.3849391985445541,595018,True,False,-2.8,True,-0.3972095839831085,D,0.6976254401054646,False,-0.09572970550830817,0.7952243125904487,2.5952243125904486,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.056625967271759274,0.03723825269182313,39.5,472100.0,0.7455901619298828,0.48975043446018074
2012,MARYLAND,MD,4,0.7716717173014201,0.2072472328513829,-0.5644244844500372,D,0.5644244844500372,False,MD-04,721157,73778.0,0.3060075815902039,0.271911404062675,0.3309293260690806,0.5380326336706154,0.0306396526692523,0.1426762826957237,0.6690706739309193,544311,,,-1.0,True,,,,False,,0.43557551554996277,0.43557551554996277,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.08091788962735957,0.08793375394321766,35.9,302400.0,0.640234060502868,0.47836233063507383
2014,MARYLAND,MD,4,0.7017832847677976,0.2826201410572517,-0.4191631437105458,D,0.4191631437105458,False,MD-04,736478,74491.0,0.3122115253796747,0.2654057884786815,0.3298727185333438,0.5308536032305107,0.0323743546989862,0.1503697327007731,0.6701272814666561,560108,True,False,-5.7,False,-0.5644244844500372,D,0.7716717173014201,False,-0.06988843253362254,0.5808368562894541,5.280836856289454,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.08889428465211731,0.09024041872418799,36.3,277100.0,0.6293737998719864,0.4785139838332276
2016,MARYLAND,MD,4,0.7406861063464837,0.2141587400592546,-0.5265273662872291,D,0.5265273662872291,False,MD-04,741905,76776.0,0.3227139091139843,0.2577582089015292,0.31630464816924,0.5291054784642238,0.0304540338722612,0.1562531590971889,0.68369535183076,565403,True,False,-1.0,False,-0.4191631437105458,D,0.7017832847677976,False,0.038902821578686075,0.47347263371277093,0.47347263371277093,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.08999676314665665,0.07420983879670211,36.7,280400.0,0.6241726465011769,0.47776884823909044
2018,MARYLAND,MD,4,0.7805482848877255,0.1985494242003403,-0.5819988606873853,D,0.5819988606873853,False,MD-04,749033,82585.0,0.3370543315315456,0.2544728303201337,0.304870412919057,0.5248353543835852,0.0302363180260415,0.1638699496550886,0.6951295870809431,571970,True,False,8.6,False,-0.5265273662872291,D,0.7406861063464837,False,0.039862178541241855,0.41800113931261473,-9.181998860687385,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.08425575229937135,0.0631776470643288,37.4,306400.0,0.6257633724728925,0.4789992820842992
2020,MARYLAND,MD,4,0.7957571877053781,0.2021583565801387,-0.5935988311252394,D,0.5935988311252394,False,MD-04,755373,87556.0,0.3566627725557408,0.2503247227367401,0.2866557316716377,0.5193460714110777,0.0326474470228615,0.1726855474050568,0.7133442683283623,578719,True,False,6.8,False,-0.5819988606873853,D,0.7805482848877255,False,0.015208902817652525,0.40640116887476063,-7.393598831125239,4.5,2020.0,8.1,-3.4,41.9,1,Large central metro,0.07993910165585752,0.05950468929770939,38.1,336100.0,0.6250858294633167,0.4807304806088853
2022,MARYLAND,MD,4,0.9009993187883182,0.0965008218287721,-0.804498496959546,D,0.804498496959546,False,MD-04,764378,88498.0,0.3248255400782108,0.2627655732421002,0.1347618586615522,0.5730908006248218,0.0516917022729591,0.239605273830487,0.8652381413384478,590243,True,False,-2.8,True,-0.5935988311252394,D,0.7957571877053781,False,0.10524213108294012,0.195501503040454,1.9955015030404537,4.5,2020.0,3.6,2.1,40.4,1,Large central metro,0.11184573963132405,0.0683742106173428,36.8,363900.0,0.5506807251202368,0.4863750925050499
2012,MARYLAND,MD,5,0.6940201268105404,0.2770955732650805,-0.4169245535454598,D,0.4169245535454598,False,MD-05,720767,90015.0,0.3223404712762298,0.2819723942208462,0.5360178809518193,0.3734979542626119,0.0387184762898412,0.066735852224089,0.4639821190481806,544991,,,-1.0,True,,,,False,,0.5830754464545402,0.5830754464545402,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.06412680446405221,0.06885889220149043,37.2,329900.0,0.7768521800779865,0.4858856998000169
2014,MARYLAND,MD,5,0.6402627853477261,0.3572465050433551,-0.2830162803043709,D,0.2830162803043709,False,MD-05,739221,91225.0,0.330008522850987,0.2792135751804626,0.5263608582548386,0.3774284009788683,0.0388828239457482,0.0727225011194216,0.4736391417451614,564047,True,False,-5.7,False,-0.4169245535454598,D,0.6940201268105404,False,-0.0537573414628143,0.716983719695629,5.416983719695629,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.07305604073866691,0.07621232026594471,37.6,299600.0,0.7700726881087977,0.48674887077870005
2016,MARYLAND,MD,5,0.6737828380019633,0.2937354769655662,-0.3800473610363971,D,0.3800473610363971,False,MD-05,753865,92295.0,0.3402141423780188,0.2718497595358711,0.5095726688465442,0.3796170401862402,0.0407155127244267,0.0796720898304073,0.4904273311534558,580213,True,False,-1.0,False,-0.2830162803043709,D,0.6402627853477261,False,0.03352005265423719,0.619952638963603,0.619952638963603,2.1,2016.0,4.7,1.7,48.5,1,Large central metro,0.07461987633437503,0.06266709545500362,38.0,301100.0,0.7650390700929129,0.4872335794081842
2018,MARYLAND,MD,5,0.702793145501941,0.2707382095861727,-0.4320549359157684,D,0.4320549359157684,False,MD-05,760819,98488.0,0.352368398339728,0.2682582837056391,0.4928885845385039,0.3841978184035887,0.0417313447745127,0.089010658251174,0.5071114154614961,589171,True,False,8.6,False,-0.3800473610363971,D,0.6737828380019633,False,0.029010307499977794,0.5679450640842316,-9.032054935915768,2.1,2016.0,3.9,3.0,42.0,1,Large central metro,0.06829006978892874,0.05152876387804278,38.4,319000.0,0.7640564097842433,0.48746886882509477
